RFID for the Supply Chain and Operations Professional, Second Edition;Victor Sower, Pamela Zelbst;2016
Central and Eastern European Economies;Erika Cornelius Smith, Marcus Goncalves;2016
Health Financing Without Deficits;Randy S. Miller, Philip J. Romero;2016
An Introduction to Quantum Communication;Vinod K. Mishra;2016
Canon EOS 80D For Dummies;Robert Correll, Julie Adair King;2016
Great Answers to Tough Questions at Work;Michael Dodd;2016
Body Language;Elizabeth Kuhnke;2016
Pricing Done Right;Tim J. Smith;2016
ReMaking History, Volume 1, 1st Edition;William Gurstelle;2016
SharePoint 2016 For Dummies;Rosemarie Withee, Ken Withee;2016
Put Your Intuition to Work;Lynn A. Robinson;2016
TensorFlow for Machine Intelligence;Ariel Scarpinelli, Erik Erwitt, Danijar Hafner, Troy Mott, Sam Abrahams;2016
How to Measure Anything in Cybersecurity Risk;Stuart McClure, Daniel E. Geer Jr., Richard Seiersen, Douglas W. Hubbard;2016
CompTIA A+ 220-901 and 220-902 Cert Guide, Academic Edition, 1/e;Scott Mueller, David L. Prowse, Mark Edward Soper;2016
Modern JavaScript Applications;Narayan Prusty;2016
Architecting for Scale;Lee Atchison;2016
Stochastic Finance, 4th Edition;Alexander Schied, Hans Föllmer;2016
The Science of Innovation;Karsten Löhr;2016
Knowledge Management in Libraries;Bhaskar Mukherjee, Mohammad Nazim;2016
Information Technology Integration for Socio-Economic Development;Titus Tossy;2016
Predictive Modeling Applications in Actuarial Science;Richard A. Derrig, Glenn Meyers, Edward W. Frees;2016
Emerging Strategies in Defense Acquisitions and Military Procurement;Peter Antill, Kevin Burgess;2016
Pattern and Data Analysis in Healthcare Settings;Shailendra Gupta, Ramjeevan Singh Thakur, Basant Tiwari, Vivek Tiwari;2016
Handbook of Research on Leveraging Consumer Psychology for Effective Customer Engagement;Norazah Mohd Suki;2016
Sexual Misconduct in the Education and Human Services Sector;David Bateman, Rachel Stevenson, Christopher Schwilk;2016
Global Place Branding Campaigns across Cities, Regions, and Nations;Can Uslay, Ahmet Bayraktar;2016
Crowdfunding for Sustainable Entrepreneurship and Innovation;Walter Vassallo;2016
Pattern Recognition and Classification in Time Series Data;Michal Janosek, Martin Kotyrba, Eva Volna;2016
Exploring the Nutrition and Health Benefits of Functional Foods;Yearul Kabir, Zakir Hossain Howlader, Hossain Uddin Shekhar;2016
Python Data Analysis Cookbook;Ivan Idris;2016
Preparing Foreign Language Teachers for Next-Generation Education;Binbin Zheng, Dongbo Zhang, Chin-Hsi Lin;2016
OCEB 2 Certification Guide, 2nd Edition;Kim Nena Duggen, Andrea Grass, Christian Weiss, Tim Weilkiens;2016
IBM Netcool Operations Insight: A Scenarios Guide;Steve Shuman, Lanny Short, Ahmed A Saleh, Maciej Olejniczak, Vasfi Gucer, Manzoor Farid, Jeff Ditto, Rob Clark, Zane Bray;2016
Game Hacking;Nick Cano;2016
Computer Age Statistical Inference;Trevor Hastie, Bradley Efron;2016
Computer Fundamentals and Programming in C (RMK);Ajay Mittal, Anita Goel;2016
Getting Started With Raspberry Pi, 3rd Edition;Matt Richardson, Shawn Wallace;2016
The Official Ubuntu Book, Ninth Edition;Benjamin Mako Hill, José Antonio Rey, Elizabeth K. Joseph, Matthew Helmke;2016
A Programmer’s Guide to Java® SE 8 Oracle Certified Associate (OCA);Rolf W Rasmussen, Khalid A Mughal;2016
Real World Agility: Practical Guidance for Agile Practitioners;Daniel James Gullo;2016
Take Control of Preview;Adam C Engst, Josh Centers;2016
Test Design: A BBST Workbook;Rebecca L Fiedler, Cem Kaner;2016
The Healthy Workplace;Leigh Stringer;2016
Deploying with JRuby 9k;Joe Kutner;2016
Microsoft Identity Manager 2016 Handbook;Jeff Ingalls, David Steadman;2016
Knowledge Management and Innovation;Erik Schenk, Amel Attour, Pierre Barbaroux;2016
Medical Imaging: Concepts, Methodologies, Tools, and Applications;Information Resources Management Association;2016
Chronic Mental Illness and the Changing Scope of Intervention Strategies, Diagnosis, and Treatment;Barre Vijaya Prasad;2016
The Sales Boss;Jonathan Whistman;2016
Innovative Practices for Higher Education Assessment and Measurement;Georgeta Ion, Elena Cano;2016
Node.js Design Patterns - Second Edition;Luciano Mammino, Mario Casciaro;2016
Audio Content Security;Iraj Sadegh Amiri, Sogand Ghorbani;2016
Novel Approaches for Drug Delivery;Rajesh Kumar Kesharwani, Anil K. Sharma, Raj K. Keservani;2016
Information Seeking Behavior and Challenges in Digital Libraries;Adeyinka Tella;2016
IBM System Storage Solutions Handbook;Megan Gilge, Oliver Stark, Maciej Olejniczak, Mikael Lindström, Ezgi Coskun;2016
Computational and Cognitive Approaches to Narratology;Taisuke Akimoto, Takashi Ogata;2016
Developing Reactive Microservices;Markus Eisele;2016
Puppet Best Practices;Chris Barbour;2016
Effective Performance Engineering;Todd DeCapua, Shane Evans;2016
The Fujifilm X-Pro2;Rico Pfirstinger;2016
PHP Development Tool Essentials;Chad Russell;2016
3D Filmmaking;Celine Tricart;2016
Real-World Media Ethics, 2nd Edition;Philippe Perebinossoff;2016
Bring the Funny;Greg DePaul;2016
Unbuttoned;Shura Pollatsek;2016
Corporate Video Production, 2nd Edition;Stuart Sweetow;2016
The Ultimate Player’s Guide to Lego® Dimensions™ [Unofficial Guide];James Floyd Kelly;2016
Algorithms and Models for Network Data and Link Analysis;Masashi Shimbo, Marco Saerens, François Fouss;2016
Perspectives on Data Science for Software Engineering;Thomas Zimmermann, Laurie Williams, Tim Menzies;2016
Working with Text;Gregory J.L Tourte, Emma Tonkin;2016
Web Development with Clojure, 2nd Edition;Dmitri Sotnikov;2016
Fund Custody and Administration;David Loader;2016
Intelligent Analysis of Multimedia Information;Goran Klepac, Sourav De, Hrishikesh Bhaumik, Siddhartha Bhattacharyya;2016
Healthcare Community Synergism between Patients, Practitioners, and Researchers;Jennifer Lynne Bird, Valerie C. Bryan;2016
Emerging Technologies and Applications for Cloud-Based Gaming;P. Venkata Krishna;2016
Handbook of Research on Foreign Language Education in the Digital Age;Lisa Winstead, Congcong Wang;2016
Harnessing Social Media as a Knowledge Management Tool;Ritesh Chugh;2016
Handbook of Research on Mobile Devices and Applications in Higher Education Settings;Francisco José García-Peñalvo, Juan Antonio Juanes-Méndez, Laura Briz-Ponce;2016
Optimizing K-12 Education through Online and Blended Learning;Martha Cleveland-Innes, Jennifer Howell, Nathaniel Ostashewski;2016
Projective Processes and Neuroscience in Art and Design;Rachel Zuanon;2016
E-Discovery Tools and Applications in Modern Libraries;Sangeeta Dhamdhere, Egbert de Smet;2016
Collaborative Filtering Using Data Mining and Analysis;Vishal Bhatnagar;2016
iSCSI Implementation and Best Practices on IBM Storwize;Jeetendra Sonar, Mario Rodriguez, Saiprasad Parkar, Shanmuganathan Kumaravel, Shweta Kulkarni, Christopher Bogdanowicz, Megan Gilge;2016
The Book of R;Tilman M. Davies;2016
David Busch's Canon EOS 80D Guide to Digital SLR Photography;David Busch;2016
Idiot's Guides: Music Theory, 3E;Michael Miller;2016
Global Dynamics;Alan Wilson;2016
High Net Worth Investing;Sam Phoen;2016
Implementing Beyond Budgeting, 2nd Edition;Robert S. Kaplan, Bjarte Bogsnes;2016
Be a Great Problem Solver – Now!;Adrian Reed;2016
A Plant-Based Life;T. Colin Campbell, Micaela Cook Karlsen;2016
Pragmatic Guide to Sass 3;Michael Lintorn Catlin, Hampton Lintorn Catlin;2016
Excel Sales Forecasting For Dummies, 2nd Edition;Conrad Carlberg;2016
Healthy Gut Cookbook;Maya Gangadharan, Gavin Pritchard;2016
Quantifying the User Experience, 2nd Edition;James R Lewis, Jeff Sauro;2016
Idiot's Guides: Calculus I;W. Michael Kelley;2016
Idiot's Guides: Statistics, 3E;Fatma Abdel-Raouf, Robert A. Donnelly;2016
CISSP Official (ISC)2 Practice Tests;David Seidl, Mike Chapple;2016
Cassandra: The Definitive Guide, 2nd Edition;Eben Hewitt, Jeff Carpenter;2016
Data Visualization with Python and JavaScript;Kyran Dale;2016
Beginning Ruby: From Novice to Professional, Third Edition;Peter Cooper;2016
Introducing Microsoft Power BI;Marco Russo, Alberto Ferrari;2016
Audit Committee Formation in the Aftermath of 2007-2009 Global Financial Crisis, Volume III;Zabihollah Rezaee;2016
My Samsung Galaxy S7 for Seniors;Michael Miller;2016
Planning and Organizing Business Reports;Dorinda Clippinger;2016
Audit Committee Formation in the Aftermath of 2007-2009 Global Financial Crisis, Volume II;Zabihollah Rezaee;2016
Building Successful Information Systems;Michael Savoie;2016
Audit Committee Formation in the Aftermath of 2007-2009 Global Financial Crisis, Volume I;Zabihollah Rezaee;2016
Electronics for Kids;Oyvind Nydal Dahl;2016
DIY MFA;Jacquelyn Mitchard, Gabriela Pereira;2016
CISSP Practice Exams, Fourth Edition, 4th Edition;Shon Harris;2016
CompTIA® A+ 220-901 and 220-902 Practice Questions Exam Cram;David L. Prowse;2016
Go Web Programming;Sau Sheong Chang;2016
JavaScript Absolute Beginner’s Guide;Kirupa Chinnathambi;2016
OpenGL® Programming Guide: The Official Guide to Learning OpenGL®, Version 4.5 with SPIR-V, Ninth Edition;Dave Shreiner, Graham Sellers, John Kessenich;2016
VMware vRealize Configuration Manager Cookbook;Abhijeet Shriram Janwalkar;2016
Technical Drawing with Engineering Graphics, Fifteenth Edition;James E. Novak, John T Dygdon, Ivan L Hill, Henry C Spencer, Alva Mitchell, Frederick E Giesecke;2016
Make Your Own Waves;Louis Patler;2016
Beginning SQL Queries: From Novice to Professional, Second Edition;Clare Churcher;2016
Camera Audio Simplified;Dean Miles;2016
IBM PowerHA SystemMirror V7.2 for IBM AIX Updates;Howard Knight, Mihai Huica, Bing He, Primitivo Cervantes, Bernhard Buehler, Shawn Bodily, Sergio Baeta, Dino Quintero;2016
Software Ownership Transfer: Evolving Knowledge Transfer for the Agile World;Vinod Sankaranarayanan;2016
Adobe® Muse™ CC Classroom in a Book®, Second Edition;Brian Wood;2016
Polished Game Development: From First Steps to Final Release;Steven Goodwin;2016
CCNA Routing and Switching ICND2 200-105 Official Cert Guide;Wendell Odom;2016
Overcoming Information Poverty;Anthony Mckeown;2016
Learn System Center Configuration Manager in a Month of Lunches: Covers SCCM 1511 and Windows 10;James Bannan;2016
Blending Leadership;Dr. Brad Ovenell-Carter, Dr. Reshan Richards, Stephen J. Valentine;2016
IBM FlashSystem A9000 and IBM FlashSystem A9000R Architecture, Implementation, and Usage;William Wagner, Stephen Solewin, Henry Sautter, Ann Sargent, Patrick Pollard, Jagadeesh Papaiah, David Nierhoff, Lisa Martinez, Detlef Helmbrecht, Andrew Greenfield, Stephen Andert, Bertrand Dufrasne;2016
Field-Programmable Gate Array (FPGA) Technologies for High Performance Instrumentation;Fernando Rincon Calle, Andres Cicuttin, Maria Liz Crespo, Julio Daniel Dondo Gazzano;2016
Innovative Research and Applications in Next-Generation High Performance Computing;Qusay F. Hassan;2016
Auxiliary Polynomials in Number Theory;David Masser;2016
Probability and Statistics with Reliability, Queuing, and Computer Science Applications, 2nd Edition;Kishor S. Trivedi;2016
The Effective Manager;Mark Horstman;2016
Getting Started with KVM for IBM z Systems;Richard Young, Franco Pinto, Marian Gasparovic, Bill White;2016
Reactive Web Applications: With Play, Akka, and Reactive Streams;Manuel Bernhardt;2016
CCENT ICND1 Study Guide, 3rd Edition;Todd Lammle;2016
Practical D3.js;Rayna Stamboliyska, Tarek Amr;2016
Big Crisis Data;Carlos Castillo;2016
The Workshop Book;Pamela Hamilton;2016
Barbarians in the Boardroom;Owen Walker;2016
Optimal Control and Geometry: Integrable Systems;Velimir Jurdjevic;2016
Network Function Virtualization;Thomas D. Nadeau, Ken Gray;2016
Junk Box Arduino: Ten Projects in Upcycled Electronics;James R. Strickland;2016
Social Selling;Matt Reynolds, Tim Hughes;2016
Develop Your Leadership Skills, 3rd Edition;John Adair;2016
How to Pass the QTS Numeracy and Literacy Skills Tests, 2nd Edition;Chris John Tyreman;2016
Successful Time Management, 4th Edition;Patrick Forsyth;2016
How to Manage People, 3rd Edition;Michael Armstrong;2016
The Logistics and Supply Chain Toolkit, 2nd Edition;Susan Grinsted, Gwynne Richards;2016
Develop Your Presentation Skills, 3rd Edition;Theo Theobald;2016
Financing the End-to-end Supply Chain;Erik Hofmann, Charles Findlay, Simon Templar;2016
Decision Making and Problem Solving, 3rd Edition;John Adair;2016
Inclusive Talent Management;Danny Kalman, Stephen Frost;2016
Successful Project Management, 5th Edition;Trevor L Young;2016
How to Write Reports and Proposals, 4th Edition;Patrick Forsyth;2016
Risk Maturity Models;Domenic Antonucci;2016
Industrial Chemical Process Analysis and Design;Mariano Martín Martín;2016
Achieving Meritocracy in the Workplace;Emilio J. Castilla;2016
Are Nonfinancial Metrics Good Leading Indicators of Future Financial Performance?;Don O’Sullivan, Vincent O’Connell;2016
Finding a Lower-Risk Path to High-Impact Innovations;Freddy Solis, Joseph V. Sinfield;2016
International Journal of Computer-Assisted Language Learning and Teaching (IJCALLT) Volume 6, Issue 3;Bin Zou;2016
How Scenario Planning Influences Strategic Decisions;Yossi Sheffi, Chris Caplice, Shardul Phadnis;2016
In Boardrooms, the Same Is a Shame;Paul Michelman;2016
International Journal of Food and Beverage Manufacturing and Business Models (IJFBMBM) Volume 1, Issue 2;George Baourakis, Constantin Zopounidis;2016
International Journal of Applied Evolutionary Computation (IJAEC) Volume 7, Issue 3;Wei-Chiang Samuelson Hong;2016
Navigating the Patent Minefield Through Consortia;Gonzalo Camarillo, Annabelle Gawer, David Lopez-Berzosa;2016
Managing Tensions Between New and Existing Business Models;Nicolai J. Foss, J. Andrei Villarroel, Marcel Bogers, Kristian J. Sund;2016
What Makes Work Meaningful -- Or Meaningless;Michael G. Pratt, Susan Cartwright, Kara Arnold, Amy Wrzesniewski, Gretchen Spreitzer, Lotte Bailyn, Wayne Cascio, Teresa Amabile, Jane E. Dutton, Adrian Madden, Catherine Bailey;2016
International Journal of Information Technology and Web Engineering (IJITWE) Volume 11, Issue 3;Ghazi Alkhatib;2016
International Journal of Intelligent Information Technologies (IJIIT) Volume 12, Issue 3;Vijayan Sugumaran;2016
International Journal of Social Ecology and Sustainable Development (IJSESD) Volume 7, Issue 3;Elias Carayannis;2016
Information Resources Management Journal (IRMJ) Volume 29, Issue 3;George Kelley;2016
International Journal of Human Capital and Information Technology Professionals (IJHCITP) Volume 7, Issue 3;Ricardo Colomo-Palacios;2016
International Journal of Online Marketing (IJOM) Volume 6, Issue 3;Hatem El-Gohary;2016
International Journal of Fuzzy System Applications (IJFSA) Volume 5, Issue 3;Deng-Feng Li;2016
International Journal of Interdisciplinary Telecommunications and Networking (IJITN) Volume 8, Issue 3;Michael Bartolacci, Steven Powell;2016
International Journal of Virtual Communities and Social Networking (IJVCSN) Volume 8, Issue 3;Subhasish Dasgupta;2016
Journal of Electronic Commerce in Organizations (JECO) Volume 14, Issue 3;Pedro Isaías;2016
International Journal of e-Collaboration (IJeC) Volume 12, Issue 3;Ned Kock;2016
International Journal of Surface Engineering and Interdisciplinary Materials Science (IJSEIMS) Volume 4, Issue 2;J. Davim;2016
International Journal of Mobile and Blended Learning (IJMBL) Volume 8, Issue 3;David Parsons;2016
International Journal of Information Retrieval Research (IJIRR) Volume 6, Issue 3;Zhongyu Lu;2016
International Journal of Information Security and Privacy (IJISP) Volume 10, Issue 3;Dalei Wu, Li Yang;2016
International Journal of Information Communication Technologies and Human Development (IJICTHD) Volume 8, Issue 3;Hakikur Rahman;2016
International Journal on Semantic Web and Information Systems (IJSWIS) Volume 12, Issue 3;Miltiadis Lytras;2016
International Journal of Materials Forming and Machining Processes (IJMFMP) Volume 3, Issue 2;J. Davim;2016
International Journal of Applied Metaheuristic Computing (IJAMC) Volume 7, Issue 3;Peng-Yeng Yin;2016
International Journal of Decision Support System Technology (IJDSST) Volume 8, Issue 3;Pascale Zaraté;2016
International Journal of Innovation in the Digital Economy (IJIDE) Volume 7, Issue 3;Ionica Oncioiu;2016
